No.,Full Hadith,Isnad,Matan,Author's Comments,Degree,Authenticity,Topic
434," رقم الحديث: 424   (حديث مرفوع)    أخبرنا  عبد الرحمن بن حمد   ، أخبرنا  أحمد بن الحسين   ، أخبرنا  أحمد    ابن محمد   ،       أخبرنا  أحمد بن شعيب   ، أخبرنا  محمد بن رافع   ، حدثنا  عبد الرزاق   أخبرنا  معمر   ، عن  الزهري   ، عن  ابن المسيب  ،  وأبي سلمة   ،  عن  أبي هريرة   ، قال :  "" نعى رسول الله صلى الله عليه وسلم النجاشي لأصحابه بالمدينة ، فصفوا خلفه ، فصلى عليه وكبر أربعا ""  . هذا حديث صحيح ، أخرجه البخاري في الصحيح ، عن مسدد ، عن يزيد بن زريع ، عن معمر .

","أخبرنا  عبد الرحمن بن حمد   ، أخبرنا  أحمد بن الحسين   ، أخبرنا  أحمد    ابن محمد   ،       أخبرنا  أحمد بن شعيب   ، أخبرنا  محمد بن رافع   ، حدثنا  عبد الرزاق   أخبرنا  معمر   ، عن  الزهري   ، عن  ابن المسيب  ،  وأبي سلمة   ،  عن  أبي هريرة   ، قال"," نعى رسول الله صلى الله عليه وسلم النجاشي لأصحابه بالمدينة ، فصفوا خلفه ، فصلى عليه وكبر أربعا ""","هذا حديث صحيح ، أخرجه البخاري في الصحيح ، عن مسدد ، عن يزيد بن زريع ، عن معمر",صحيح,authentic,الصلاة
435," رقم الحديث: 425   (حديث مرفوع)    أخبرنا  الحسين بن علي بن جعفر  ، أخبرنا  علي بن محمد بن عبد الحميد  ، أخبرنا  أحمد بن علي بن لال   ، قال : حدثنا  محمد بن بكر بن محمد   ، قال : حدثنا  سليمان بن الأشعث السجستاني   ، قال : حدثنا  محمد بن يحيى بن فارس   ، قال : حدثنا  يعقوب بن إبراهيم بن سعد   ، قال : حدثنا  أبي   ، عن  ابن إسحاق   ، حدثني  عبد الله بن أبي بكر   ، عن  عمرة بنت عبد الرحمن   ،  عن  عائشة   ، قالت :  "" مات إبراهيم ابن النبي صلى الله عليه وسلم وهو ابن ثمانية عشر شهرا ، فلم يصل عليه رسول الله صلى الله عليه وسلم ""  . هذا حديث منكر ، ومحمد بن إسحاق ضعيف .

","أخبرنا  الحسين بن علي بن جعفر  ، أخبرنا  علي بن محمد بن عبد الحميد  ، أخبرنا  أحمد بن علي بن لال   ، قال : حدثنا  محمد بن بكر بن محمد   ، قال : حدثنا  سليمان بن الأشعث السجستاني   ، قال : حدثنا  محمد بن يحيى بن فارس   ، قال : حدثنا  يعقوب بن إبراهيم بن سعد   ، قال : حدثنا  أبي   ، عن  ابن إسحاق   ، حدثني  عبد الله بن أبي بكر   ، عن  عمرة بنت عبد الرحمن   ،  عن  عائشة   ، قالت"," مات إبراهيم ابن النبي صلى الله عليه وسلم وهو ابن ثمانية عشر شهرا ، فلم يصل عليه رسول الله صلى الله عليه وسلم """," هذا حديث منكر ، ومحمد بن إسحاق ضعيف",منكر,non-authentic,الصلاة
436," رقم الحديث: 426   (حديث مرفوع)    أخبرنا  الحسين بن علي  ، أخبرنا  علي بن محمد  ، أخبرنا  ابن لال   ، قال : حدثنا  محمد بن بكر بن محمد   ، قال : حدثنا  سليمان بن الأشعث   ، قال : حدثنا  هناد بن السري   ، قال : حدثنا  محمد بن عبيد   ، عن  وائل بن داود   ، قال : سمعت  البهي   ، قال :   "" لما مات إبراهيم ابن النبي صلى الله عليه وسلم ، صلى عليه رسول الله صلى الله عليه وسلم في المقاعد ""  .

","أخبرنا  الحسين بن علي  ، أخبرنا  علي بن محمد  ، أخبرنا  ابن لال   ، قال : حدثنا  محمد بن بكر بن محمد   ، قال : حدثنا  سليمان بن الأشعث   ، قال : حدثنا  هناد بن السري   ، قال : حدثنا  محمد بن عبيد   ، عن  وائل بن داود   ، قال : سمعت  البهي   ، قال"," لما مات إبراهيم ابن النبي صلى الله عليه وسلم ، صلى عليه رسول الله صلى الله عليه وسلم في المقاعد """,,مرفوع,,الصلاة
437," رقم الحديث: 427   (حديث مرفوع)    أخبرنا  أبو جعفر الحافظ  ، أخبرنا  أبو نصر مسعود بن علي المحتسب  ، قال : حدثنا  أبو الحسن علي بن محمد بن أحمد الطرازي   ، قال : حدثنا  محمد بن يعقوب الأصم   ، قال : حدثنا  الحسن بن علي بن عفان   ، قال : حدثنا  يحيى   ، عن  إسماعيل بن أبي خالد   ،  عن  عبد الله بن أبي أوفى   ، أن النبي صلى الله عليه وسلم  "" صلى على ابنه إبراهيم ، وكبر أربعا ""  . هذا حديث غريب حسن .

","أخبرنا  أبو جعفر الحافظ  ، أخبرنا  أبو نصر مسعود بن علي المحتسب  ، قال : حدثنا  أبو الحسن علي بن محمد بن أحمد الطرازي   ، قال : حدثنا  محمد بن يعقوب الأصم   ، قال : حدثنا  الحسن بن علي بن عفان   ، قال : حدثنا  يحيى   ، عن  إسماعيل بن أبي خالد   ،  عن  عبد الله بن أبي أوفى"," أن النبي صلى الله عليه وسلم  "" صلى على ابنه إبراهيم ، وكبر أربعا ",هذا حديث غريب حسن,غريب حسن,authentic,الصلاة
438," رقم الحديث: 428   (حديث مرفوع)    أخبرنا  أبو الفتح بن علي بن عبد الله   ، أخبرنا  أبو عطاء عبد الرحمن بن محمد بن عبد الرحمن الجوهري   ، قال : حدثنا  أبو معاذ الشاه بن عبد الرحمن بن محمد ابن مأمون الهروي   ، قال : حدثنا  أبو عبد الله محمد بن الحسن بن حميد بن غالب الصوفي  ، قال : حدثنا  محمد بن إسماعيل بن سالم الصائغ أبو جعفر   ، قال : حدثنا  عفان يعني : ابن مسلم   ، قال : حدثنا  حماد بن سلمة   ، قال : حدثنا  عبد الله بن محمد بن عقيل   ، عن  محمد بن الحنفية   ،  عن  علي   ، أن النبي صلى الله عليه وسلم  "" كفن في سبعة أثواب ""  . هذا حديث منكر ، تفرد به عبد الله بن محمد بن عقيل ، عن محمد بن الحنفية ، عن علي رضي الله عنه . قال عمرو بن علي : كان يحيى بن سعيد ، وعبد الرحمن بن مهدي لا يحدثان ، عن عبد الله بن محمد بن عقيل . وقال أبو حامد بن الشرقي النيسابوري : سمعت مسلم بن الحجاج يقول : قلت ليحيى بن معين : عبد الله بن محمد بن عقيل أحب إليك أو عاصم بن عبيد الله ، فقال ما أحب واحدا منهما في الحديث .

","أخبرنا  أبو الفتح بن علي بن عبد الله   ، أخبرنا  أبو عطاء عبد الرحمن بن محمد بن عبد الرحمن الجوهري   ، قال : حدثنا  أبو معاذ الشاه بن عبد الرحمن بن محمد ابن مأمون الهروي   ، قال : حدثنا  أبو عبد الله محمد بن الحسن بن حميد بن غالب الصوفي  ، قال : حدثنا  محمد بن إسماعيل بن سالم الصائغ أبو جعفر   ، قال : حدثنا  عفان يعني : ابن مسلم   ، قال : حدثنا  حماد بن سلمة   ، قال : حدثنا  عبد الله بن محمد بن عقيل   ، عن  محمد بن الحنفية   ،  عن  علي","أن النبي صلى الله عليه وسلم  "" كفن في سبعة أثواب","هذا حديث منكر ، تفرد به عبد الله بن محمد بن عقيل ، عن محمد بن الحنفية ، عن علي رضي الله عنه . قال عمرو بن علي : كان يحيى بن سعيد ، وعبد الرحمن بن مهدي لا يحدثان ، عن عبد الله بن محمد بن عقيل . وقال أبو حامد بن الشرقي النيسابوري : سمعت مسلم بن الحجاج يقول : قلت ليحيى بن معين : عبد الله بن محمد بن عقيل أحب إليك أو عاصم بن عبيد الله ، فقال ما أحب واحدا منهما في الحديث",منكر,non-authentic,الصلاة
439," رقم الحديث: 429   (حديث مرفوع)    أخبرنا  أبو محمد الصوفي  ، أخبرنا القاضي  أبو نصر  ، أخبرنا  أبو بكر السني   ، أخبرنا  أبو عبد الرحمن النسائي   ، أخبرنا  قتيبة   ، عن  مالك   ، عن  هشام بن عروة   ، عن  أبيه   ،  عن  عائشة   ، أن رسول الله صلى الله عليه وسلم  "" كفن في ثلاثة أثواب بيض سحولية ليس فيها قميص ولا عمامة ""  . هذا حديث صحيح ، أخرجه البخاري في الصحيح ، عن إسماعيل عن  مالك  .

","أخبرنا  أبو محمد الصوفي  ، أخبرنا القاضي  أبو نصر  ، أخبرنا  أبو بكر السني   ، أخبرنا  أبو عبد الرحمن النسائي   ، أخبرنا  قتيبة   ، عن  مالك   ، عن  هشام بن عروة   ، عن  أبيه   ،  عن  عائشة","أن رسول الله صلى الله عليه وسلم  "" كفن في ثلاثة أثواب بيض سحولية ليس فيها قميص ولا عمامة","هذا حديث صحيح ، أخرجه البخاري في الصحيح ، عن إسماعيل عن  مالك",صحيح,authentic,الصلاة
440," رقم الحديث: 430   (حديث مرفوع)    أخبرنا  أبو محمد الصوفي  ، قال : أخبرنا القاضي  أبو نصر  ، أخبرنا  أبو بكر السني    ، أخبرنا  أبو عبد الرحمن أحمد بن شعيب النسائي   ، أخبرنا  قتيبة   ، قال : حدثنا  حفص   ، عن  هشام   ، عن  أبيه   ،  عن  عائشة   رضي الله عنها ، قالت :  "" كفن رسول الله صلى الله عليه وسلم في ثلاثة أثواب بيض يمانية كرسف ليس فيها قميص ولا عمامة ""  . هذا حديث صحيح أخرجه مسلم في الصحيح ، عن أبي بكر بن أبي شيبة ، عن حفص بن غياث .

","أخبرنا  أبو محمد الصوفي  ، قال : أخبرنا القاضي  أبو نصر  ، أخبرنا  أبو بكر السني    ، أخبرنا  أبو عبد الرحمن أحمد بن شعيب النسائي   ، أخبرنا  قتيبة   ، قال : حدثنا  حفص   ، عن  هشام   ، عن  أبيه   ،  عن  عائشة   رضي الله عنها ، قالت"," كفن رسول الله صلى الله عليه وسلم في ثلاثة أثواب بيض يمانية كرسف ليس فيها قميص ولا عمامة ""","هذا حديث صحيح أخرجه مسلم في الصحيح ، عن أبي بكر بن أبي شيبة ، عن حفص بن غياث",صحيح,authentic,الصلاة
441," رقم الحديث: 431   (حديث موقوف)  أخبرنا  أخبرنا  الحسن بن أحمد بن الحسن المقرئ   ، في كتابه ، أخبرنا  أبو نعيم أحمد بن عبد الله الحافظ  ، قال : حدثنا  سليمان بن أحمد الطبراني   ، قال : حدثنا  إسحاق بن إبراهيم  ، أخبرنا  عبد الرزاق   ، عن  معمر   ، عن  عبد الله بن محمد بن عقيل   :  "" أن  فاطمة بنت محمد   صلى الله عليه وسلم لما حضرتها الوفاة  أمرت عليا ، فوضع لها غسلا ، فاغتسلت ، وتطهرت ، ودعت بثياب غلاظ خشن فلبستها ، ومست من الحنوط ، ثم أمرت عليا ألا يكشف إذا قبضت ، وأن تدرج كما هي في ثيابها ""  ، فقلت له : هل علمت أحدا فعل ذلك ؟ قال : نعم ، كثير بن العباس ، وكتب في أطراف كفنه : يشهد كثير بن العباس أن لا إله إلا الله . هذا حديث باطل ، وعبد الله بن محمد بن عقيل ، لم ير فاطمة بنت رسول الله صلى الله عليه وسلم ولم يدرك زمانها . وقال العباس الدوري : عن يحيى بن معين ، أنه قال : عبد الله بن محمد بن عقيل ضعيف في كل أمره . وقال : عبد الرحمن بن أبي حاتم الرازي : سألت أبي : عن عبد الله بن محمد بن عقيل ؟ فقال : لين الحديث ، ليس بالقوي ، ولا ممن يحتج بحديثه .

","أخبرنا  أخبرنا  الحسن بن أحمد بن الحسن المقرئ   ، في كتابه ، أخبرنا  أبو نعيم أحمد بن عبد الله الحافظ  ، قال : حدثنا  سليمان بن أحمد الطبراني   ، قال : حدثنا  إسحاق بن إبراهيم  ، أخبرنا  عبد الرزاق   ، عن  معمر   ، عن  عبد الله بن محمد بن عقيل"," أن  فاطمة بنت محمد   صلى الله عليه وسلم لما حضرتها الوفاة  أمرت عليا ، فوضع لها غسلا ، فاغتسلت ، وتطهرت ، ودعت بثياب غلاظ خشن فلبستها ، ومست من الحنوط ، ثم أمرت عليا ألا يكشف إذا قبضت ، وأن تدرج كما هي في ثيابها ""","هذا حديث باطل ، وعبد الله بن محمد بن عقيل ، لم ير فاطمة بنت رسول الله صلى الله عليه وسلم ولم يدرك زمانها . وقال العباس الدوري : عن يحيى بن معين ، أنه قال : عبد الله بن محمد بن عقيل ضعيف في كل أمره . وقال : عبد الرحمن بن أبي حاتم الرازي : سألت أبي : عن عبد الله بن محمد بن عقيل ؟ فقال : لين الحديث ، ليس بالقوي ، ولا ممن يحتج بحديثه .",باطل,non-authentic,الصلاة
442," رقم الحديث: 432   (حديث موقوف)  أخبرنا  أخبرنا  عبد الكريم بن سهلان العجلي  ، أخبرنا  ثامر بن علي  ، حدثنا  أبي  ، وعمي  أبو الفرج  ، قالا : حدثنا أبونا  أبو أحمد محمد بن علي الفقيه الكرخي  ،         قال : حدثنا  محمد بن عمرو أبو عبد الله البصري  ، أخبرنا  محمد بن زكريا الغلابي   ، أخبرنا  الحكم بن أسلم   ، قال : حدثنا  إبراهيم بن سعد   ، عن  محمد بن إسحاق   ، عن  عبد الله بن عبيد الله بن أبي رافع   ، عن  أمه سلمى   ، أنها قالت :  اشتكت  فاطمة  ، فمرضتها ، فأصبحت يوما كأمثل ما رأتها في شكواها ذلك ، فخرج علي لبعض حاجته ، فقالت لي : "" يا أمه ،  اسكبي لي غسلا "" ، فاغتسلت كأحسن ما رأيتها تغتسل ، ثم أقبلت ، فقالت : "" قدمي فراشي إلى وسط البيت "" ففعلت ، ثم اضجعت ، واستقبلت القبلة ووضعت يدها تحت خدها ، وقالت : "" إني مقبوضة ، وقد تطهرت ، فلا يكشفني أحد "" ، فقبضت مكانها ، فجاء علي ، فأخبرته ، فقال : والله لا يكشفها أحد فدفنها بغسلها ذلك  . رواه  نوح بن يزيد  ، عن  إبراهيم بن سعد  ، فخالف فيه الحكم بن أسلم ، ونوح بن يزيد والحكم بن أسلم كان يميلان إلى التشيع .

","أخبرنا  أخبرنا  عبد الكريم بن سهلان العجلي  ، أخبرنا  ثامر بن علي  ، حدثنا  أبي  ، وعمي  أبو الفرج  ، قالا : حدثنا أبونا  أبو أحمد محمد بن علي الفقيه الكرخي  ،         قال : حدثنا  محمد بن عمرو أبو عبد الله البصري  ، أخبرنا  محمد بن زكريا الغلابي   ، أخبرنا  الحكم بن أسلم   ، قال : حدثنا  إبراهيم بن سعد   ، عن  محمد بن إسحاق   ، عن  عبد الله بن عبيد الله بن أبي رافع   ، عن  أمه سلمى   ، أنها قالت","اشتكت  فاطمة  ، فمرضتها ، فأصبحت يوما كأمثل ما رأتها في شكواها ذلك ، فخرج علي لبعض حاجته ، فقالت لي : "" يا أمه ،  اسكبي لي غسلا "" ، فاغتسلت كأحسن ما رأيتها تغتسل ، ثم أقبلت ، فقالت : "" قدمي فراشي إلى وسط البيت "" ففعلت ، ثم اضجعت ، واستقبلت القبلة ووضعت يدها تحت خدها ، وقالت : "" إني مقبوضة ، وقد تطهرت ، فلا يكشفني أحد "" ، فقبضت مكانها ، فجاء علي ، فأخبرته ، فقال : والله لا يكشفها أحد فدفنها بغسلها ذلك","رواه  نوح بن يزيد  ، عن  إبراهيم بن سعد  ، فخالف فيه الحكم بن أسلم ، ونوح بن يزيد والحكم بن أسلم كان يميلان إلى التشيع",موقوف,unknown,الصلاة
443," رقم الحديث: 433   (حديث موقوف)  أخبرنا  أخبرنا  أبو الفضل الحافظ  ، أخبرنا  علي بن أحمد البندار   ، أخبرنا  أبو طاهر  ، المخلص ، قال : حدثنا  أبو القاسم البغوي   ، قال : حدثنا  علي بن مسلم الطوسي   ، قال : حدثنا  نوح بن يزيد   ، قال : حدثنا  إبراهيم بن سعد   ، عن  محمد بن إسحاق   ، عن  عبد الله بن علي بن أبي رافع   مولى رسول الله صلى الله عليه وسلم ، عن  أبيه   ،  عن أمه  سلمى   ، أنها قالت : اشتكت  فاطمة بنت رسول الله  صلى الله عليه وسلم فمرضتها ، فأصبحت يوما كأمثل ما رأيت في شكواها ذلك ، وخرج علي عليه السلام ليقضي حاجته ، فقالت : "" يا أمه ،  اسكبي لي غسلا "" ، فاغتسلت كأحسن ما رأيتها تغتسل ، ودعت بثياب أكفانها ، فلبستها ، ثم أقبلت إلى البيت ، فقالت : "" يا أمه ، قدمي فراشي إلى وسط البيت "" ، ففعلت ، ثم اضطجعت ، واستقبلت القبلة ، ووضعت يدها تحت خدها ، وقالت : "" يا أمه ، إني مقبوضة الآن وقد تطهرت ، فلا يكشفني أحد "" ، فقبضت مكانها رضي الله عنها ، فجاء علي رضي الله عنه فأخبرته ، فقال : والله لا يكشفها أحد فدفنها بغسلها ذلك  . هذا حديث لا يرجع منه إلى الصحة ، وليس لهذا الحديث أصل ، ومحمد بن         إسحاق ضعيف الحديث ، لا يحتج به ، وكيف اغتسلت فاطمة رضي الله عنها قبل الموت ، وهي عالمة فقيهة ، قد علمت أن غسلها قبل الموت لا يجزيها من غسل الموت الذي يجب بعد الموت .

","أخبرنا  أخبرنا  أبو الفضل الحافظ  ، أخبرنا  علي بن أحمد البندار   ، أخبرنا  أبو طاهر  ، المخلص ، قال : حدثنا  أبو القاسم البغوي   ، قال : حدثنا  علي بن مسلم الطوسي   ، قال : حدثنا  نوح بن يزيد   ، قال : حدثنا  إبراهيم بن سعد   ، عن  محمد بن إسحاق   ، عن  عبد الله بن علي بن أبي رافع   مولى رسول الله صلى الله عليه وسلم ، عن  أبيه   ،  عن أمه  سلمى   ، أنها قالت","اشتكت  فاطمة بنت رسول الله  صلى الله عليه وسلم فمرضتها ، فأصبحت يوما كأمثل ما رأيت في شكواها ذلك ، وخرج علي عليه السلام ليقضي حاجته ، فقالت : "" يا أمه ،  اسكبي لي غسلا "" ، فاغتسلت كأحسن ما رأيتها تغتسل ، ودعت بثياب أكفانها ، فلبستها ، ثم أقبلت إلى البيت ، فقالت : "" يا أمه ، قدمي فراشي إلى وسط البيت "" ، ففعلت ، ثم اضطجعت ، واستقبلت القبلة ، ووضعت يدها تحت خدها ، وقالت : "" يا أمه ، إني مقبوضة الآن وقد تطهرت ، فلا يكشفني أحد "" ، فقبضت مكانها رضي الله عنها ، فجاء علي رضي الله عنه فأخبرته ، فقال : والله لا يكشفها أحد فدفنها بغسلها ذلك  . ","هذا حديث لا يرجع منه إلى الصحة ، وليس لهذا الحديث أصل ، ومحمد بن         إسحاق ضعيف الحديث ، لا يحتج به ، وكيف اغتسلت فاطمة رضي الله عنها قبل الموت ، وهي عالمة فقيهة ، قد علمت أن غسلها قبل الموت لا يجزيها من غسل الموت الذي يجب بعد الموت",غير صحيح,non-authentic,الصلاة
444," رقم الحديث: 434   (حديث موقوف)  أخبرنا  أخبرنا  السيد أبو القاسم منصور بن محمد بن محمد الفاطمي الهروي  ، أخبرنا  أبو مضر بن محلم بن إسماعيل بن مضر العصمي   ، أخبرنا  أبو سعيد الخليل بن أحمد السجزي   ، قال : حدثنا  أبو العباس محمد بن إسحاق الثقفي   ، قال : حدثنا  أبو رجاء قتيبة بن سعيد   ، أخبرنا  محمد بن موسى المخزومي  ، عن  عون بن محمد بن علي بن أبي طالب   ، عن أمه  أم جعفر بنت محمد بن جعفر بن أبي طالب  ،  عن  أسماء بنت عميس   ، أن  فاطمة بنت رسول الله صلى الله عليه وسلم ، قالت : "" يا أسماء ، إني قد استقبحت ما يصنع بالنساء أن يطرح على المرأة الثوب ، فيصفها ، فقالت أسماء : يا ابنة رسول الله صلى الله عليه وسلم ، ألا أريك شيئا رأيته بأرض الحبشة ، فدعت بجرائد رطبة فحنتها ، ثم طرحت عليها ثوبها ، فقالت فاطمة : ما أحسن هذا وأجمله ، تعرف بها المرأة من الرجل ، فإذا أنا مت فاغسليني أنت وعلي ، ولا يدخل علي أحد ، فلما توفيت ، جاءت عائشة تدخل ، فقالت أسماء : لا تدخلي ، فشكت أبا بكر ، فقالت : إن هذه الخثعمية تحول بيننا وبين ابنة نبي الله ، وقد جعلت لها مثل هودج العروس ، فجاء أبو بكر ، فوقف على الباب ، فقال : يا أسماء ، ما حملك أن منعت أزواج النبي صلى الله عليه وسلم يدخلن على ابنة النبي صلى الله عليه وسلم ، وجعلت لها مثل هودج العروس ؟ فقال : أمرتني أن لا يدخل عليها أحد ، وأريتها هذا الذي صنعت وهي حية ، فأمرتني أن أصنع ذلك عليها ، فقال أبو بكر : فاصنعي ما أمرتك ، ثم انصرف ، وغسلها علي وأسماء ""  . هذا حديث مشهور حسن ، رواه عن  أم جعفر   عمارة بن المهاجر  .

","أخبرنا  أخبرنا  السيد أبو القاسم منصور بن محمد بن محمد الفاطمي الهروي  ، أخبرنا  أبو مضر بن محلم بن إسماعيل بن مضر العصمي   ، أخبرنا  أبو سعيد الخليل بن أحمد السجزي   ، قال : حدثنا  أبو العباس محمد بن إسحاق الثقفي   ، قال : حدثنا  أبو رجاء قتيبة بن سعيد   ، أخبرنا  محمد بن موسى المخزومي  ، عن  عون بن محمد بن علي بن أبي طالب   ، عن أمه  أم جعفر بنت محمد بن جعفر بن أبي طالب  ،  عن  أسماء بنت عميس   ، أن  فاطمة بنت رسول الله صلى الله عليه وسلم ، قالت","يا أسماء ، إني قد استقبحت ما يصنع بالنساء أن يطرح على المرأة الثوب ، فيصفها ، فقالت أسماء : يا ابنة رسول الله صلى الله عليه وسلم ، ألا أريك شيئا رأيته بأرض الحبشة ، فدعت بجرائد رطبة فحنتها ، ثم طرحت عليها ثوبها ، فقالت فاطمة : ما أحسن هذا وأجمله ، تعرف بها المرأة من الرجل ، فإذا أنا مت فاغسليني أنت وعلي ، ولا يدخل علي أحد ، فلما توفيت ، جاءت عائشة تدخل ، فقالت أسماء : لا تدخلي ، فشكت أبا بكر ، فقالت : إن هذه الخثعمية تحول بيننا وبين ابنة نبي الله ، وقد جعلت لها مثل هودج العروس ، فجاء أبو بكر ، فوقف على الباب ، فقال : يا أسماء ، ما حملك أن منعت أزواج النبي صلى الله عليه وسلم يدخلن على ابنة النبي صلى الله عليه وسلم ، وجعلت لها مثل هودج العروس ؟ فقال : أمرتني أن لا يدخل عليها أحد ، وأريتها هذا الذي صنعت وهي حية ، فأمرتني أن أصنع ذلك عليها ، فقال أبو بكر : فاصنعي ما أمرتك ، ثم انصرف ، وغسلها علي وأسماء","هذا حديث مشهور حسن ، رواه عن  أم جعفر   عمارة بن المهاجر",مشهور حسن,authentic,الصلاة
445," رقم الحديث: 435   (حديث مرفوع)    أخبرنا  ثابت بن طاهر السجزي  ، قدم علينا ، أخبرتنا  أم الفضل بيبي بنت عبد الله بن عبيد الله بن عبد الصمد الهرثمية  ، قالت : أخبرنا  أبو محمد عبد الرحمن بن أحمد بن محمد الأنصاري   ، قال : حدثنا  أبو الحسن أحمد بن محمد بن عثمان بن نصر النهرواني  ، حدثني  أبو صالح عبد الله بن عبد القدوس الكرخي   ، قال : حدثنا  عاصم بن علي   ، حدثنا  شعبة   ، عن  ثابت   ،  عن  أنس   ، أن النبي صلى الله عليه وسلم ، قال : "" إن  لكل شيء زكاة ، وزكاة الدار بيت الضيافة ""  . هذا حديث منكر ، وعبد الله بن عبد القدوس ، مجهول لا يعرف .

","أخبرنا  ثابت بن طاهر السجزي  ، قدم علينا ، أخبرتنا  أم الفضل بيبي بنت عبد الله بن عبيد الله بن عبد الصمد الهرثمية  ، قالت : أخبرنا  أبو محمد عبد الرحمن بن أحمد بن محمد الأنصاري   ، قال : حدثنا  أبو الحسن أحمد بن محمد بن عثمان بن نصر النهرواني  ، حدثني  أبو صالح عبد الله بن عبد القدوس الكرخي   ، قال : حدثنا  عاصم بن علي   ، حدثنا  شعبة   ، عن  ثابت   ،  عن  أنس   ، أن النبي صلى الله عليه وسلم ، قال"," إن  لكل شيء زكاة ، وزكاة الدار بيت الضيافة ""","هذا حديث منكر ، وعبد الله بن عبد القدوس ، مجهول لا يعرف",منكر,non-authentic,الصلاة
446," رقم الحديث: 436   (حديث موقوف)    أخبرنا  أبو حفص عمر بن عبد العزيز بن محمد الأسداباذي   ، قدم علينا ، أخبرنا  أبو الغنائم حمزة بن علي بن محمد بن عثمان بن عمران بن سهل  المعروف بابن السواق البندار ، قال : حدثنا  أبو الفرج أحمد بن عمر بن عثمان بن أحمد بن الحسن  ، قال : حدثنا  أبو محمد جعفر بن محمد نصير الخواص   ، قال : حدثنا  أبو العباس أحمد بن محمد بن مسروق الطوسي   ، حدثني  محمد بن عبد الله بن حيان العطار   ، قال : حدثنا  سلمة بن بشير  ، قال : حدثنا  بقية بن الوليد   ، حدثني  حمزة بن حسان   ، قال :  سمعت عبد الحميد  ، يقول :  سمعت  أنس بن مالك   ، يقول :  "" زكاة الرجل في داره أن يجعل بيتا منها للضيافة ""  . هذا حديث موقوف منكر ، وعبد الحميد مجهول ، وبقية بن الوليد ضعيف الحديث .

","أخبرنا  أبو حفص عمر بن عبد العزيز بن محمد الأسداباذي   ، قدم علينا ، أخبرنا  أبو الغنائم حمزة بن علي بن محمد بن عثمان بن عمران بن سهل  المعروف بابن السواق البندار ، قال : حدثنا  أبو الفرج أحمد بن عمر بن عثمان بن أحمد بن الحسن  ، قال : حدثنا  أبو محمد جعفر بن محمد نصير الخواص   ، قال : حدثنا  أبو العباس أحمد بن محمد بن مسروق الطوسي   ، حدثني  محمد بن عبد الله بن حيان العطار   ، قال : حدثنا  سلمة بن بشير  ، قال : حدثنا  بقية بن الوليد   ، حدثني  حمزة بن حسان   ، قال :  سمعت عبد الحميد  ، يقول :  سمعت  أنس بن مالك   ، يقول"," زكاة الرجل في داره أن يجعل بيتا منها للضيافة ""","هذا حديث موقوف منكر ، وعبد الحميد مجهول ، وبقية بن الوليد ضعيف الحديث",موقوف منكر,non-authentic,الصلاة
447," رقم الحديث: 437   (حديث مرفوع)    أخبرنا  أبو الفضل  ، أخبرنا  أحمد بن علي   ، أخبرنا  محمد بن عيسى   ، قال : حدثنا  صالح بن أحمد الحافظ   ، قال : حدثنا  أبو إسحاق إبراهيم بن محمد   ، حدثني  محمد بن الفضل القسطاني   ، قال : حدثنا   شيخ    قبل ثلاثين ومائتين ، عن          حماد بن زيد   ،  عن  أنس   ، أن النبي صلى الله عليه وسلم ، قال :  "" لكل شيء زكاة ، وزكاة الدار بيت الضيافة ""  . فاستعدى عليه أبو حاتم ، وأبو حفص القاص ، وأبو عبد الله محمد بن السدي ، إلى إبراهيم بن معروف ، فقال : يا شيخ ! لولا أنك حاج لأطلت حبسك ، فأحلفه أن لا يحدث حاجا ولا قافلا من حجه .

","أخبرنا  أبو الفضل  ، أخبرنا  أحمد بن علي   ، أخبرنا  محمد بن عيسى   ، قال : حدثنا  صالح بن أحمد الحافظ   ، قال : حدثنا  أبو إسحاق إبراهيم بن محمد   ، حدثني  محمد بن الفضل القسطاني   ، قال : حدثنا   شيخ    قبل ثلاثين ومائتين ، عن          حماد بن زيد   ،  عن  أنس   ، أن النبي صلى الله عليه وسلم ، قال"," لكل شيء زكاة ، وزكاة الدار بيت الضيافة ""","فاستعدى عليه أبو حاتم ، وأبو حفص القاص ، وأبو عبد الله محمد بن السدي ، إلى إبراهيم بن معروف ، فقال : يا شيخ ! لولا أنك حاج لأطلت حبسك ، فأحلفه أن لا يحدث حاجا ولا قافلا من حجه",مرفوع,unknown,الصلاة
